,MMSI,STATUS,SPEED,COURSE,HEADING,LAT,LON,TIMESTAMP UTC,STATION
156253,660003100,0,6,41,341,-21.125220000000002,54.56921,2012-11-27 05:45,TER
156261,660002700,2,63,51,32,-21.581529999999997,54.51772,2012-11-27 05:47,TER
156274,235074619,0,141,234,234,-21.6008,53.77964,2012-11-27 05:49,TER
156278,660003100,0,89,76,75,-21.123,54.57595,2012-11-27 05:49,TER
156282,660002700,2,66,45,40,-21.57556,54.524640000000005,2012-11-27 05:51,TER
156296,235074619,0,142,234,235,-21.61125,53.76373,2012-11-27 05:53,TER
156298,660003100,0,63,73,67,-21.1206,54.58603000000001,2012-11-27 05:54,TER
156304,235074619,0,141,233,234,-21.61576,53.75675,2012-11-27 05:56,TER
156305,660002700,2,15,43,38,-21.57173,54.529340000000005,2012-11-27 05:56,TER
156315,660003100,0,38,352,172,-21.11944,54.58953,2012-11-27 05:58,TER
156330,235074619,0,140,234,235,-21.62559,53.7417,2012-11-27 06:00,TER
156331,660002700,2,25,178,243,-21.567220000000002,54.5349,2012-11-27 06:00,TER
156341,660003100,0,9,88,80,-21.118560000000002,54.59281,2012-11-27 06:02,TER
156352,660002700,2,69,48,39,-21.5645,54.5372,2012-11-27 06:04,TER
156354,235074619,0,140,235,235,-21.63593,53.72583,2012-11-27 06:04,TER
156365,660003100,0,82,74,68,-21.1164,54.60026,2012-11-27 06:06,TER
156368,660002700,2,75,45,30,-21.56123,54.54074,2012-11-27 06:07,TER
156371,235074619,0,134,234,235,-21.64074,53.71849,2012-11-27 06:07,TER
156505,660003100,0,25,81,74,-21.11425,54.609469999999995,2012-11-27 06:10,TER
156511,660002700,2,44,22,21,-21.557489999999998,54.54455,2012-11-27 06:11,TER
156516,235074619,0,128,235,234,-21.65156,53.70186999999999,2012-11-27 06:12,TER
156520,660002300,7,61,355,511,-21.59599,54.628209999999996,2012-11-27 06:12,TER
156525,211739000,0,165,56,56,-21.62,53.63106,2012-11-27 06:14,TER
156531,660002300,7,39,352,511,-21.59427,54.62814,2012-11-27 06:15,TER
156534,660002700,2,58,40,45,-21.55065,54.5504,2012-11-27 06:15,TER
156535,660003100,0,3,65,116,-21.11413,54.6108,2012-11-27 06:15,TER
156541,235074619,0,127,234,235,-21.65905,53.690490000000004,2012-11-27 06:16,TER
156548,211739000,0,165,54,56,-21.60752,53.65051,2012-11-27 06:19,TER
156555,660003100,0,70,71,72,-21.11226,54.61544,2012-11-27 06:19,TER
156557,660002300,7,6,334,511,-21.58788,54.62823,2012-11-27 06:20,TER
156558,660002700,2,67,45,33,-21.543870000000002,54.55661,2012-11-27 06:20,TER
156559,235074619,0,127,234,234,-21.66776,53.67705,2012-11-27 06:20,TER
156572,660003100,0,81,74,70,-21.11091,54.6205,2012-11-27 06:22,TER
156636,660002300,7,54,12,511,-21.585620000000002,54.628240000000005,2012-11-27 06:24,TER
156637,660002700,2,40,34,21,-21.54005,54.560230000000004,2012-11-27 06:24,TER
156644,211739000,0,166,55,56,-21.59271,53.6734,2012-11-27 06:24,TER
156645,235074619,0,126,235,235,-21.67713,53.66261,2012-11-27 06:24,TER
156844,660003100,0,95,280,269,-21.27988,54.53873000000001,2012-11-25 16:26,TER
156845,215235000,0,118,62,65,-21.75638,54.041230000000006,2012-11-25 16:26,TER
156859,660003100,0,90,275,270,-21.27864,54.527469999999994,2012-11-25 16:30,TER
156861,215235000,0,120,47,50,-21.74778,54.05353,2012-11-25 16:30,TER
156876,215235000,0,121,50,50,-21.7382,54.06536,2012-11-25 16:34,TER
156878,660003100,0,91,279,270,-21.27737,54.5151,2012-11-25 16:35,TER
156890,215235000,0,121,49,50,-21.72853,54.0773,2012-11-25 16:39,TER
156891,660003100,0,87,276,271,-21.276120000000002,54.503730000000004,2012-11-25 16:39,TER
156906,660003100,0,87,278,276,-21.274929999999998,54.49275,2012-11-25 16:43,TER
156908,215235000,0,121,49,49,-21.71898,54.0893,2012-11-25 16:43,TER
156920,660003100,0,88,275,268,-21.273789999999998,54.48181999999999,2012-11-25 16:47,TER
156922,215235000,0,122,49,49,-21.70872,54.10215,2012-11-25 16:48,TER
156935,660003100,0,90,276,272,-21.2727,54.471740000000004,2012-11-25 16:51,TER
156940,215235000,0,123,51,50,-21.69895,54.11456999999999,2012-11-25 16:52,TER
156948,660003100,0,88,273,270,-21.2717,54.46063,2012-11-25 16:55,TER
156952,215235000,0,122,51,51,-21.689429999999998,54.12676999999999,2012-11-25 16:56,TER
156955,660003100,0,88,274,269,-21.27123,54.455180000000006,2012-11-25 16:58,TER
156957,660003100,0,11,86,52,-21.109360000000002,54.62817,2012-11-27 06:26,TER
156991,235074619,0,127,234,235,-21.68115,53.65645,2012-11-27 06:27,TER
156996,211739000,0,167,56,56,-21.58646,53.68319,2012-11-27 06:27,TER
157000,660002300,7,15,16,511,-21.58399,54.62856,2012-11-27 06:28,TER
157002,660002700,2,55,81,129,-21.53443,54.56598,2012-11-27 06:28,TER
157014,660002700,2,69,45,35,-21.533260000000002,54.56689,2012-11-27 06:31,TER
157018,235074619,0,126,235,234,-21.68991,53.642880000000005,2012-11-27 06:31,TER
157026,211739000,0,167,55,57,-21.57219,53.70535,2012-11-27 06:32,TER
157041,660002700,2,70,37,34,-21.52681,54.57283,2012-11-27 06:35,TER
157043,211739000,0,168,57,57,-21.565,53.71708,2012-11-27 06:35,TER
157068,660002700,2,24,8,26,-21.52439,54.574980000000004,2012-11-27 06:39,TER
157069,211739000,0,168,57,57,-21.55375,53.73562,2012-11-27 06:39,TER
157206,660002700,2,52,29,48,-21.51988,54.57996,2012-11-27 06:43,TER
157207,211739000,0,168,57,57,-21.54403,53.751490000000004,2012-11-27 06:43,TER
157222,211739000,0,168,56,57,-21.53728,53.76234,2012-11-27 06:46,TER
157234,660002700,2,56,52,55,-21.515439999999998,54.58489,2012-11-27 06:48,TER
157243,211739000,0,168,55,57,-21.52683,53.77913,2012-11-27 06:50,TER
157257,660002700,2,13,18,6,-21.511670000000002,54.589209999999994,2012-11-27 06:52,TER
157276,660002700,2,61,45,36,-21.50897,54.591519999999996,2012-11-27 06:56,TER
157277,211739000,0,166,55,57,-21.51086,53.80477,2012-11-27 06:56,TER
157299,660002700,2,74,45,36,-21.50508,54.59613,2012-11-27 07:00,TER
157301,211739000,0,167,57,57,-21.499470000000002,53.82289,2012-11-27 07:00,TER
157314,211739000,0,167,55,57,-21.49326,53.83282,2012-11-27 07:03,TER
157322,660002700,2,74,56,52,-21.499000000000002,54.60335,2012-11-27 07:05,TER
157338,211739000,0,167,55,57,-21.48084,53.852540000000005,2012-11-27 07:08,TER
157346,660002700,2,70,54,46,-21.49334,54.61075,2012-11-27 07:09,TER
157364,211739000,0,168,54,57,-21.46826,53.8723,2012-11-27 07:13,TER
157368,660002700,2,38,45,37,-21.48852,54.61682,2012-11-27 07:13,TER
157381,660002700,2,74,44,47,-21.48525,54.62016,2012-11-27 07:16,TER
157387,211739000,0,168,53,56,-21.45429,53.89375,2012-11-27 07:18,TER
157397,660002700,2,77,46,52,-21.47938,54.62681,2012-11-27 07:20,TER
157403,211739000,0,170,54,56,-21.44337,53.91026,2012-11-27 07:22,TER
157637,215235000,0,125,45,47,-21.684,54.133219999999994,2012-11-25 16:59,TER
157648,660003100,0,86,272,271,-21.27007,54.44315,2012-11-25 17:02,TER
157651,215235000,0,126,44,47,-21.67387,54.14513,2012-11-25 17:03,TER
157657,660003100,0,91,275,268,-21.26916,54.43388,2012-11-25 17:06,TER
157665,215235000,0,126,49,49,-21.66367,54.15707,2012-11-25 17:07,TER
157675,660003100,0,87,274,274,-21.2679,54.42174,2012-11-25 17:10,TER
157681,215235000,0,126,47,47,-21.654770000000003,54.16745,2012-11-25 17:11,TER
157683,660003100,0,91,275,268,-21.26716,54.41508,2012-11-25 17:13,TER
157694,215235000,0,128,46,47,-21.6434,54.18023,2012-11-25 17:16,TER
157697,660003100,0,87,274,272,-21.26599,54.403780000000005,2012-11-25 17:17,TER
157706,660003100,0,88,271,275,-21.26537,54.39767,2012-11-25 17:20,TER
157708,215235000,0,128,43,46,-21.6326,54.19242,2012-11-25 17:20,TER
157718,660003100,0,90,273,266,-21.26429,54.387080000000005,2012-11-25 17:24,TER
157723,215235000,0,128,46,48,-21.62063,54.20525,2012-11-25 17:25,TER
157729,660003100,0,29,275,253,-21.26364,54.38224,2012-11-25 17:28,TER
157737,215235000,0,128,45,47,-21.60817,54.2189,2012-11-25 17:30,TER
157745,660003100,0,11,35,38,-21.261789999999998,54.38146999999999,2012-11-25 17:32,TER
157767,211739000,0,168,55,56,-21.432129999999997,53.92746999999999,2012-11-27 07:26,TER
157795,211739000,0,170,54,56,-21.41593,53.9524,2012-11-27 07:32,TER
157828,211739000,0,169,56,56,-21.40318,53.97225,2012-11-27 07:37,TER
157849,211739000,0,169,56,56,-21.39092,53.991409999999995,2012-11-27 07:41,TER
157985,211739000,0,170,56,56,-21.378220000000002,54.011309999999995,2012-11-27 07:46,TER
158007,211739000,0,171,56,56,-21.3675,54.028119999999994,2012-11-27 07:50,TER
158030,211739000,0,171,56,56,-21.354020000000002,54.049209999999995,2012-11-27 07:55,TER
158043,211739000,0,172,55,56,-21.34755,54.05923000000001,2012-11-27 07:58,TER
158063,211739000,0,171,56,56,-21.33556,54.07781,2012-11-27 08:02,TER
158092,215235000,0,127,47,48,-21.597279999999998,54.23078,2012-11-25 17:34,TER
158098,660003100,0,7,39,24,-21.260839999999998,54.3816,2012-11-25 17:37,TER
158107,215235000,0,130,46,47,-21.585279999999997,54.24345,2012-11-25 17:39,TER
158114,660003100,0,8,2,37,-21.25988,54.38171,2012-11-25 17:41,TER
158121,215235000,0,130,46,48,-21.57505,54.25453,2012-11-25 17:43,TER
158129,660003100,0,9,58,29,-21.25897,54.38168,2012-11-25 17:45,TER
158136,215235000,0,130,46,48,-21.563129999999997,54.26756999999999,2012-11-25 17:47,TER
158137,660003100,0,12,354,57,-21.25849,54.38176,2012-11-25 17:48,TER
158161,215235000,0,130,45,47,-21.55303,54.27867,2012-11-25 17:51,TER
158163,660003100,0,6,75,63,-21.25764,54.381969999999995,2012-11-25 17:52,TER
158171,215235000,0,130,47,48,-21.54712,54.28527,2012-11-25 17:54,TER
158177,660003100,0,4,107,72,-21.2568,54.382169999999995,2012-11-25 17:56,TER
158186,215235000,0,129,45,47,-21.5372,54.296380000000006,2012-11-25 17:58,TER
158188,660003100,0,8,341,37,-21.25605,54.38231999999999,2012-11-25 18:00,TER
158203,211739000,0,172,56,56,-21.324360000000002,54.095380000000006,2012-11-27 08:06,TER
158224,211739000,0,171,56,56,-21.313029999999998,54.11315,2012-11-27 08:10,TER
158251,211739000,0,171,56,56,-21.29865,54.13596999999999,2012-11-27 08:16,TER
158283,211739000,0,172,54,56,-21.28359,54.15965,2012-11-27 08:21,TER
158294,211739000,0,172,56,56,-21.27703,54.169909999999994,2012-11-27 08:24,TER
158434,211739000,0,172,55,56,-21.26505,54.188419999999994,2012-11-27 08:28,TER
158461,211739000,0,171,56,56,-21.249470000000002,54.21286,2012-11-27 08:34,TER
158487,211739000,0,172,56,56,-21.23658,54.233059999999995,2012-11-27 08:39,TER
158508,211739000,0,172,55,56,-21.22479,54.2516,2012-11-27 08:43,TER
158531,211739000,0,173,55,56,-21.21329,54.26931999999999,2012-11-27 08:47,TER
158662,211739000,0,173,56,56,-21.206210000000002,54.28034,2012-11-27 08:50,TER
158680,211739000,0,173,55,56,-21.19582,54.296490000000006,2012-11-27 08:54,TER
158704,211739000,0,173,54,56,-21.18362,54.3151,2012-11-27 08:58,TER
158726,660002600,7,59,231,243,-21.69124,54.62463,2012-11-27 09:02,TER
158732,211739000,0,174,56,56,-21.17152,54.333819999999996,2012-11-27 09:02,TER
158745,211739000,0,174,55,56,-21.16545,54.3432,2012-11-27 09:05,TER
158752,660002600,7,33,210,211,-21.69483,54.6195,2012-11-27 09:06,TER
158765,215235000,0,129,43,47,-21.52635,54.30826999999999,2012-11-25 18:02,TER
158769,660003100,0,8,14,34,-21.25528,54.38243000000001,2012-11-25 18:04,TER
158778,215235000,0,127,48,48,-21.51548,54.32038000000001,2012-11-25 18:06,TER
158782,660003100,0,12,335,26,-21.25439,54.38265,2012-11-25 18:09,TER
158783,215235000,0,128,46,46,-21.50982,54.3268,2012-11-25 18:09,TER
158796,215235000,0,130,46,46,-21.49897,54.33877,2012-11-25 18:13,TER
158797,660003100,0,11,350,31,-21.25346,54.38292,2012-11-25 18:13,TER
158807,660003100,0,9,359,38,-21.2526,54.38316999999999,2012-11-25 18:17,TER
158809,215235000,0,126,49,47,-21.48765,54.35185,2012-11-25 18:18,TER
158823,660003100,0,7,0,5,-21.25181,54.383430000000004,2012-11-25 18:21,TER
158827,215235000,0,128,45,45,-21.47648,54.36329,2012-11-25 18:22,TER
158830,660003100,0,7,33,41,-21.2513,54.383669999999995,2012-11-25 18:24,TER
158839,215235000,0,128,45,45,-21.4653,54.374680000000005,2012-11-25 18:26,TER
158843,660003100,0,8,25,26,-21.25038,54.383990000000004,2012-11-25 18:28,TER
158850,215235000,0,129,44,44,-21.4559,54.384269999999994,2012-11-25 18:30,TER
158854,660003100,0,6,20,30,-21.24961,54.384280000000004,2012-11-25 18:32,TER
158858,215235000,0,130,43,45,-21.4479,54.392480000000006,2012-11-25 18:33,TER
158868,660003100,0,8,12,49,-21.248820000000002,54.384640000000005,2012-11-25 18:36,TER
158870,215235000,0,130,43,44,-21.43657,54.40425,2012-11-25 18:37,TER
158884,660002600,7,11,172,211,-21.69616,54.61909,2012-11-27 09:09,TER
158888,211739000,0,175,54,56,-21.154329999999998,54.360440000000004,2012-11-27 09:09,TER
158913,211739000,0,175,55,56,-21.14161,54.380030000000005,2012-11-27 09:13,TER
158917,660002600,7,66,211,218,-21.70014,54.616769999999995,2012-11-27 09:14,TER
158937,211739000,0,175,55,56,-21.13008,54.3982,2012-11-27 09:17,TER
158939,660002600,7,69,213,218,-21.70654,54.61246,2012-11-27 09:18,TER
158953,211739000,0,175,56,56,-21.12406,54.4077,2012-11-27 09:20,TER
158964,660002600,7,79,209,216,-21.713829999999998,54.607690000000005,2012-11-27 09:22,TER
158978,211739000,0,176,55,56,-21.11202,54.4267,2012-11-27 09:24,TER
158987,660002600,7,77,214,218,-21.72065,54.60313000000001,2012-11-27 09:26,TER
159114,211739000,0,176,56,56,-21.098679999999998,54.44745,2012-11-27 09:29,TER
159120,660002600,7,86,201,206,-21.72898,54.59802,2012-11-27 09:30,TER
159141,211739000,0,176,55,56,-21.08711,54.46544,2012-11-27 09:33,TER
159149,660002600,7,88,200,208,-21.73871,54.59405,2012-11-27 09:34,TER
159162,660002600,7,86,206,213,-21.74393,54.59166999999999,2012-11-27 09:37,TER
159166,211739000,0,174,55,56,-21.07539,54.48353,2012-11-27 09:37,TER
159184,660002600,7,12,4,18,-21.74857,54.58804,2012-11-27 09:41,TER
159188,211739000,0,175,55,56,-21.06332,54.50216999999999,2012-11-27 09:42,TER
159203,660002600,7,7,266,264,-21.74888,54.588609999999996,2012-11-27 09:45,TER
159210,211739000,0,174,56,56,-21.0508,54.52179,2012-11-27 09:46,TER
159342,211739000,0,174,56,56,-21.04148,54.53626,2012-11-27 09:51,TER
159363,211739000,0,172,56,56,-21.02736,54.558330000000005,2012-11-27 09:55,TER
159386,211739000,0,171,54,56,-21.01558,54.57689,2012-11-27 09:59,TER
159391,660002600,7,5,165,100,-21.74869,54.58899,2012-11-27 10:00,TER
159401,660002600,7,2,47,105,-21.74876,54.58906999999999,2012-11-27 10:03,TER
159412,211739000,0,170,54,56,-21.00376,54.59525,2012-11-27 10:04,TER
159426,211739000,0,170,54,56,-20.99251,54.612730000000006,2012-11-27 10:08,TER
159939,660002600,7,5,105,168,-21.74931,54.58964,2012-11-27 10:22,TER
159975,660002600,7,5,79,109,-21.74953,54.59026,2012-11-27 10:30,TER
159983,660002600,7,7,208,239,-21.75005,54.590230000000005,2012-11-27 10:33,TER
160121,660003100,0,13,66,17,-21.24794,54.38501,2012-11-25 18:41,TER
160123,215235000,0,129,45,45,-21.426,54.4149,2012-11-25 18:41,TER
160135,660003100,0,10,353,22,-21.24697,54.38535,2012-11-25 18:45,TER
160137,215235000,0,131,42,45,-21.41542,54.42572,2012-11-25 18:45,TER
160142,215235000,0,129,46,44,-21.40948,54.4321,2012-11-25 18:48,TER
160148,660003100,0,8,16,33,-21.24606,54.385659999999994,2012-11-25 18:49,TER
160155,215235000,0,129,44,45,-21.398120000000002,54.443769999999994,2012-11-25 18:52,TER
160159,660003100,0,5,27,19,-21.24524,54.38595,2012-11-25 18:54,TER
160165,215235000,0,129,43,43,-21.387829999999997,54.454530000000005,2012-11-25 18:56,TER
160168,660003100,0,10,14,24,-21.24439,54.38626,2012-11-25 18:58,TER
160176,215235000,0,129,45,45,-21.37643,54.4662,2012-11-25 19:00,TER
160178,660003100,0,8,333,6,-21.2435,54.3866,2012-11-25 19:02,TER
160185,215235000,0,128,45,44,-21.3653,54.47773000000001,2012-11-25 19:05,TER
160186,660003100,0,5,33,23,-21.242720000000002,54.38689,2012-11-25 19:06,TER
160196,215235000,0,128,44,45,-21.35493,54.488369999999996,2012-11-25 19:09,TER
160197,660003100,0,6,32,22,-21.24192,54.38714,2012-11-25 19:10,TER
160201,660003100,0,6,38,12,-21.241239999999998,54.38738000000001,2012-11-25 19:13,TER
160203,215235000,0,128,43,43,-21.3431,54.50063000000001,2012-11-25 19:13,TER
160209,660003100,0,7,359,12,-21.2408,54.38754,2012-11-25 19:16,TER
160211,215235000,0,129,43,44,-21.332629999999998,54.511430000000004,2012-11-25 19:17,TER
160218,660003100,0,10,41,17,-21.23998,54.38788,2012-11-25 19:20,TER
160221,215235000,0,129,43,44,-21.32225,54.522130000000004,2012-11-25 19:21,TER
160227,215235000,0,129,43,45,-21.31632,54.52823000000001,2012-11-25 19:24,TER
160228,660003100,0,7,335,356,-21.2391,54.38823000000001,2012-11-25 19:24,TER
160248,660002600,7,5,156,207,-21.75068,54.590019999999996,2012-11-27 10:41,TER
160259,660002600,7,2,205,206,-21.75085,54.590090000000004,2012-11-27 10:44,TER
160277,660002600,7,5,105,189,-21.75111,54.59036,2012-11-27 10:49,TER
160291,660002600,7,3,127,216,-21.751260000000002,54.59052,2012-11-27 10:52,TER
160339,660002600,7,6,136,213,-21.75194,54.59055,2012-11-27 11:03,TER
160591,660002600,7,4,341,58,-21.75236,54.591190000000005,2012-11-27 11:24,TER
160795,660002600,7,0,48,129,-21.7523,54.59138000000001,2012-11-27 11:46,TER
160961,215235000,0,128,46,47,-21.30538,54.54042,2012-11-25 19:28,TER
160962,660003100,0,9,341,14,-21.23809,54.38861,2012-11-25 19:28,TER
160968,660003100,0,6,6,6,-21.2377,54.388769999999994,2012-11-25 19:31,TER
160972,215235000,0,128,46,47,-21.2954,54.55141999999999,2012-11-25 19:32,TER
160978,660003100,0,9,31,11,-21.2368,54.38908000000001,2012-11-25 19:35,TER
160981,215235000,0,127,49,47,-21.28487,54.5633,2012-11-25 19:36,TER
160989,660003100,0,9,5,7,-21.235889999999998,54.389340000000004,2012-11-25 19:39,TER
160992,215235000,0,127,46,48,-21.275920000000003,54.57345,2012-11-25 19:40,TER
161002,660003100,0,5,34,6,-21.23501,54.38965,2012-11-25 19:43,TER
161004,215235000,0,126,47,49,-21.26555,54.585469999999994,2012-11-25 19:44,TER
161010,215235000,0,127,48,47,-21.26003,54.59203,2012-11-25 19:47,TER
161013,660003100,0,8,345,9,-21.23424,54.389869999999995,2012-11-25 19:48,TER
161019,215235000,0,128,48,47,-21.2495,54.60423,2012-11-25 19:51,TER
161021,660003100,0,4,16,14,-21.23346,54.39014,2012-11-25 19:52,TER
161029,215235000,0,128,50,50,-21.23917,54.6165,2012-11-25 19:55,TER
161030,660003100,0,5,28,7,-21.23264,54.39043,2012-11-25 19:56,TER
161032,215235000,0,128,46,48,-21.23358,54.62323000000001,2012-11-25 19:58,TER
161037,660003100,0,9,349,13,-21.23179,54.39068,2012-11-25 20:00,TER
161050,660003100,0,10,345,22,-21.23076,54.39095,2012-11-25 20:04,TER
161059,660003100,0,8,15,9,-21.22974,54.39119,2012-11-25 20:09,TER
161068,660003100,0,4,45,7,-21.228939999999998,54.39135,2012-11-25 20:13,TER
161075,660002600,7,5,86,134,-21.75254,54.59177,2012-11-27 11:59,TER
161100,660002600,7,6,75,131,-21.75269,54.59211,2012-11-27 12:05,TER
161131,660002600,7,6,170,65,-21.75294,54.59245,2012-11-27 12:12,TER
161150,660002600,7,1,85,74,-21.75305,54.592490000000005,2012-11-27 12:17,TER
161302,660003100,0,6,4,17,-21.228089999999998,54.39155,2012-11-25 20:17,TER
161312,660003100,0,4,341,11,-21.22737,54.39173,2012-11-25 20:21,TER
161328,660003100,0,9,25,16,-21.22681,54.391909999999996,2012-11-25 20:24,TER
161349,660003100,0,7,1,4,-21.22597,54.39205,2012-11-25 20:28,TER
161358,660003100,0,9,3,23,-21.22499,54.392219999999995,2012-11-25 20:32,TER
161364,660003100,0,7,21,1,-21.22456,54.392269999999996,2012-11-25 20:35,TER
161374,660003100,0,6,11,12,-21.22382,54.39235,2012-11-25 20:39,TER
161383,660003100,0,9,6,19,-21.22304,54.392469999999996,2012-11-25 20:43,TER
161394,660003100,0,7,29,26,-21.222279999999998,54.392559999999996,2012-11-25 20:47,TER
161406,660003100,0,9,40,7,-21.22158,54.3926,2012-11-25 20:51,TER
161409,660003100,0,5,8,6,-21.22115,54.392669999999995,2012-11-25 20:54,TER
161460,660002600,7,2,146,91,-21.75378,54.59276,2012-11-27 12:40,TER
161502,660002600,7,7,153,142,-21.75421,54.592819999999996,2012-11-27 12:51,TER
161520,660002600,7,71,313,317,-21.755329999999997,54.58886,2012-11-27 12:55,TER
161644,660003100,0,12,353,15,-21.22039,54.39272,2012-11-25 20:58,TER
161652,660003100,0,8,18,357,-21.2194,54.39292,2012-11-25 21:02,TER
161665,660003100,0,7,334,354,-21.21852,54.39311,2012-11-25 21:06,TER
161671,660003100,0,9,23,3,-21.21804,54.39323,2012-11-25 21:09,TER
161686,660003100,0,6,347,350,-21.217010000000002,54.39341999999999,2012-11-25 21:13,TER
161699,660003100,0,9,8,355,-21.21612,54.39359,2012-11-25 21:18,TER
161709,660003100,0,11,15,9,-21.21516,54.39383,2012-11-25 21:22,TER
161719,660003100,0,7,10,17,-21.21424,54.39411,2012-11-25 21:26,TER
161727,660003100,0,8,11,10,-21.213420000000003,54.3943,2012-11-25 21:30,TER
161739,660003100,0,12,16,10,-21.2124,54.39451,2012-11-25 21:34,TER
161747,660003100,0,10,356,17,-21.21179,54.39465,2012-11-25 21:37,TER
161761,660002600,7,74,28,33,-21.75056,54.5909,2012-11-27 12:59,TER
161769,660002600,7,87,33,36,-21.74608,54.59421,2012-11-27 13:02,TER
161786,660002600,7,86,46,48,-21.738410000000002,54.60163000000001,2012-11-27 13:06,TER
161800,660002600,7,86,46,49,-21.7313,54.60989,2012-11-27 13:10,TER
161818,660002600,7,88,59,63,-21.72535,54.61897,2012-11-27 13:15,TER
161820,660001400,0,73,285,511,-21.12397,54.628,2012-11-27 13:15,TER
161836,660002600,7,89,62,63,-21.72071,54.62823,2012-11-27 13:19,TER
161839,660001400,0,74,284,511,-21.121389999999998,54.618159999999996,2012-11-27 13:20,TER
161857,660001400,0,75,288,511,-21.118570000000002,54.6083,2012-11-27 13:24,TER
161981,660001400,0,74,288,511,-21.116989999999998,54.60341,2012-11-27 13:27,TER
161996,660001400,0,74,288,511,-21.11404,54.594280000000005,2012-11-27 13:31,TER
162008,660001400,0,73,285,511,-21.111639999999998,54.58602,2012-11-27 13:35,TER
162026,660001400,0,72,285,511,-21.10923,54.577040000000004,2012-11-27 13:39,TER
162038,660001400,0,72,286,511,-21.10789,54.572219999999994,2012-11-27 13:42,TER
162059,660001400,0,73,286,511,-21.10538,54.5632,2012-11-27 13:46,TER
162075,660001400,0,73,287,511,-21.10279,54.554230000000004,2012-11-27 13:50,TER
162084,660000300,0,76,286,511,-21.02674,54.624669999999995,2012-11-27 13:52,TER
162098,660003100,0,11,12,6,-21.21075,54.3949,2012-11-25 21:41,TER
162106,660003100,0,8,31,0,-21.20983,54.39521,2012-11-25 21:45,TER
162117,660003100,0,7,9,46,-21.20883,54.395480000000006,2012-11-25 21:49,TER
162127,660003100,0,8,2,2,-21.20798,54.39564,2012-11-25 21:53,TER
162140,660003100,0,7,3,350,-21.207060000000002,54.395869999999995,2012-11-25 21:57,TER
162146,660003100,0,9,11,16,-21.20655,54.39601,2012-11-25 22:00,TER
162160,660003100,0,8,19,22,-21.20559,54.39614,2012-11-25 22:04,TER
162171,660003100,0,6,30,16,-21.20458,54.39621999999999,2012-11-25 22:08,TER
162181,660003100,0,5,8,351,-21.20336,54.396359999999994,2012-11-25 22:13,TER
162195,660003100,0,10,16,17,-21.202289999999998,54.39655,2012-11-25 22:18,TER
162211,660000300,0,76,290,511,-21.02441,54.617540000000005,2012-11-27 13:55,TER
162212,660001400,0,74,288,511,-21.09965,54.54405,2012-11-27 13:55,TER
162219,660000300,0,76,289,511,-21.02285,54.61255,2012-11-27 13:58,TER
162228,660002300,7,78,176,511,-21.6132,54.62331,2012-11-27 13:59,TER
162229,660001400,0,75,289,511,-21.09659,54.5351,2012-11-27 14:00,TER
162235,660002300,7,81,141,511,-21.617929999999998,54.62546,2012-11-27 14:02,TER
162237,660000300,0,78,288,511,-21.01972,54.6026,2012-11-27 14:02,TER
162244,660001400,0,75,289,511,-21.09359,54.526030000000006,2012-11-27 14:04,TER
162247,660000300,0,75,287,511,-21.01817,54.59758000000001,2012-11-27 14:05,TER
162258,660001400,0,76,290,511,-21.090529999999998,54.516890000000004,2012-11-27 14:08,TER
162265,660000300,0,77,286,511,-21.01519,54.58735,2012-11-27 14:09,TER
162270,660001400,0,75,290,511,-21.088820000000002,54.512,2012-11-27 14:11,TER
162273,660000300,0,76,287,511,-21.0137,54.58231,2012-11-27 14:12,TER
162284,660001400,0,76,289,511,-21.08577,54.50289,2012-11-27 14:15,TER
162290,660000300,0,76,286,511,-21.01087,54.57204,2012-11-27 14:16,TER
162295,660001400,0,76,288,511,-21.0839,54.49717,2012-11-27 14:18,TER
162303,660000300,0,78,286,511,-21.00866,54.56397,2012-11-27 14:20,TER
162313,660001400,0,77,289,511,-21.080270000000002,54.48649,2012-11-27 14:23,TER
162435,660003100,0,11,14,0,-21.20128,54.39666999999999,2012-11-25 22:22,TER
162445,660003100,0,6,319,355,-21.20037,54.396730000000005,2012-11-25 22:26,TER
162460,660003100,0,6,337,4,-21.1993,54.396930000000005,2012-11-25 22:31,TER
162474,660003100,0,7,57,8,-21.19838,54.39716,2012-11-25 22:35,TER
162486,660003100,0,8,19,9,-21.197570000000002,54.39726999999999,2012-11-25 22:39,TER
162497,660003100,0,7,14,20,-21.19655,54.39751999999999,2012-11-25 22:44,TER
162510,660003100,0,9,358,15,-21.195870000000003,54.3977,2012-11-25 22:48,TER
162521,566180000,0,114,52,52,-21.59335,53.63579,2012-11-25 22:51,TER
162526,660003100,0,8,17,12,-21.19525,54.397909999999996,2012-11-25 22:52,TER
162532,566180000,0,113,48,50,-21.5853,53.646269999999994,2012-11-25 22:55,TER
162538,660003100,0,6,37,11,-21.19449,54.39815,2012-11-25 22:56,TER
162540,660000300,0,78,286,511,-21.00686,54.55725,2012-11-27 14:23,TER
162547,660000300,0,79,285,511,-21.00512,54.550580000000004,2012-11-27 14:26,TER
162556,660001400,7,77,288,511,-21.076929999999997,54.476409999999994,2012-11-27 14:27,TER
162568,660000300,0,80,285,511,-21.00176,54.537769999999995,2012-11-27 14:32,TER
162569,660001400,7,78,290,511,-21.07367,54.466969999999996,2012-11-27 14:32,TER
